lead1,lead2,time
-0.09569604178053404,-0.051982049667155875,25.665
-0.12394545484519695,0.012432961996618997,25.67
-0.14707030380088723,0.04303964496014328,25.675
-0.1277527952412516,0.03557043164417544,25.68
-0.09902186428778435,0.04139724203302594,25.685
-0.1071599468758291,0.05593311291790458,25.69
-0.1166966469299985,0.05260179452254792,25.695
-0.10598850964049777,0.04622701932914006,25.7
-0.10394130880703102,0.04429331895091932,25.705
-0.10142220584992975,0.04384866751760324,25.71
-0.08604692003022198,0.05967904601260482,25.715
-0.08368007808258092,0.07853388833214323,25.72
-0.08083655689575571,0.07802168751936914,25.725
-0.0512206632290906,0.08422242282996927,25.73
-0.030010212635992687,0.10590004436303779,25.735
-0.03351988332633866,0.11068075230590878,25.74
-0.025599150300750426,0.1101872391802071,25.745
-0.007904671923598996,0.1253249031136271,25.75
-0.002626812883564648,0.12481260699125744,25.755
0.0005112065307161241,0.10692486657553142,25.76
-0.0005935970135265873,0.10399797414482634,25.765
-0.009723513503178387,0.09710542659281213,25.77
-5.26327952414889e-18,0.07410005483404053,25.775
0.019677579765513712,0.07171714419541844,25.78
0.014210267962993618,0.0820946447198836,25.785
0.004599699851018126,0.07139056289425219,25.79
0.013158661905155408,0.0579416227928852,25.795
0.012245727036335492,0.05189666293903644,25.8
0.0009628866735297132,0.03752052571476531,25.805
0.0024286184639546217,0.03559728764929383,25.81
0.00473776451635338,0.05212328846815161,25.815
0.005744402486515466,0.05046203825336664,25.82
0.01987204989124904,0.03603925334349007,25.825
0.0241722852687831,0.034667482947466195,25.83
0.008844825886163166,0.03008171739732022,25.835
0.007442492924262731,0.02190574317995132,25.84
0.019313419923231566,0.02902047116595913,25.845
0.020087776543469025,0.031206481110910348,25.85
0.021656536454405993,0.021631946813391218,25.855
0.02910338694477058,0.02718082522119304,25.86
0.028305822758747108,0.035419272804934815,25.865
0.031932368438886104,0.027004766718028993,25.87
0.043455315806024214,0.02639148387395247,25.875
0.039473169201924584,0.036157677225531364,25.88
0.029022145032117468,0.03372920482628742,25.885
0.03241307215616793,0.0314614507160549,25.89
0.03372033777411306,0.03970953870791139,25.895
0.02470001827801353,0.04446003290042442,25.9
0.017927646731789492,0.05147966095782741,25.905
0.012085056721800456,0.06488646578319368,25.91
0.009504292205096061,0.06923035923928841,25.915
0.013627961562598278,0.07031920617807035,25.92
0.004813341145463955,0.0751786372691593,25.925
-0.016084844242554578,0.07094993029491961,25.93
-0.024650703982223805,0.06890551116593933,25.935
-0.03225003730921942,0.08165015221551701,25.94
-0.052814888012238555,0.08605322323459842,25.945
-0.06461081247116979,0.08243148358670765,25.95
-0.06979599813411722,0.09498791119389369,25.955
-0.08484435784271949,0.10611923934047401,25.96
-0.08593147480138985,0.0990194474351967,25.965
-0.06980276019237967,0.09830064823866287,25.97
-0.07213414203324796,0.10733628598207513,25.975
-0.07910284010460285,0.10783520306458054,25.98
-0.05921941854983296,0.10781144527623046,25.985
-0.04196177470054436,0.11371519857418554,25.99
-0.045677496562590604,0.12081814243021015,25.995
-0.036908839071927865,0.13701745563331674,26.0
-0.012923091567340284,0.1523586588747466,26.005
0.0011440668835796656,0.14663292438773456,26.01
0.010368816247355193,0.13785548531057554,26.015
0.01830481240443617,0.1394184390270248,26.02
0.014820010966808139,0.12844009504567028,26.025
0.014182735214765242,0.10846372570753657,26.03
0.024166119249312116,0.10339795229569965,26.035
0.02149641629993381,0.10015886215591174,26.04
0.006693040959152301,0.08604126665818695,26.045
0.007735179294538779,0.07776236177512855,26.05
0.022179935781984145,0.07551173584098163,26.055
0.025877950026200466,0.06804797761861862,26.06
0.018204511323879215,0.0642206774145642,26.065
0.01415889351173485,0.06549883044270895,26.07
0.01737745327674217,0.05873283133656525,26.075
0.019702992371813978,0.049043348747341696,26.08
0.014313891366072268,0.050371922079818464,26.085
0.006527563343805078,0.05803888050821828,26.09
0.009233638283054246,0.05947677412113674,26.095
0.022848859208751633,0.05504334922948642,26.1
0.031048033141876968,0.056028852488731615,26.105
0.026063368754740385,0.06997787125302733,26.11
0.02289371297420078,0.09636247044735763,26.115
0.03310516297428903,0.12446245375455933,26.12
0.046262694457453096,0.12906007988143098,26.125
0.056702320728335136,0.10564019682886515,26.13
0.07766434962566676,0.08741055475642909,26.135
0.1127040546618504,0.06141287917797464,26.14
0.14495173007328627,-0.03294298052114848,26.145
0.15314011332368385,-0.14820010966808114,26.15
0.12010561480113756,-0.16642350973011127,26.155
0.051495132636237555,-0.11572985385356375,26.16
-0.017598338199023306,-0.0910024674072615,26.165
-0.06370631103794648,-0.05330262816620489,26.17
-0.09061637617441717,0.03277234837660242,26.175
-0.09942060215609061,0.08261562537048092,26.18
-0.09373392036587064,0.07876846735882367,26.185
-0.0881214448644287,0.08686558390388702,26.19
-0.08217404190117995,0.088306297317468,26.195
-0.07600019122967334,0.06088447572003818,26.2
-0.08494124058641153,0.06050607420877619,26.205
-0.09587611109912635,0.08031708825005983,26.21
-0.08906809784552351,0.07123974839352587,26.215
-0.0926681879678632,0.068175700607427,26.22
-0.11536187024158005,0.08827395599902546,26.225
-0.11290789088269301,0.0826516445503809,26.23
-0.08736782618278749,0.068260380009348,26.235
-0.07924832155641133,0.0840931364332511,26.24
-0.07752282827551071,0.09347059447775163,26.245
-0.06667011145539481,0.08699863863321032,26.25
-0.061066638658667904,0.10241687010900931,26.255
-0.04639581586738871,0.11930082729406886,26.26
-0.022111562840285454,0.1166088505228926,26.265
-0.026664172803933104,0.1285833247551699,26.27
-0.03458002558921894,0.14820010966808106,26.275
-0.0004482121596921395,0.14120999637223336,26.28
0.024880693244848616,0.13107711499389363,26.285
0.007372541303536595,0.13367356613251916,26.29
0.003279563060376379,0.12068624286668932,26.295
0.018340941053649397,0.09746009921335566,26.3
0.01268859256743421,0.08925958452096242,26.305
0.008501185791296027,0.08725816012173779,26.31
0.015143864788049884,0.08343397438200414,26.315
0.004090420343470753,0.08127547105934545,26.32
0.004136287126178764,0.0719114407473024,26.325
0.03108247359053401,0.05867988132323168,26.33
0.03126126146794653,0.05488858294815436,26.335
0.011830392574524522,0.05218027469198784,26.34
0.023300506762393085,0.04480902388903067,26.345
0.03600209573723614,0.043292354038987284,26.35
0.024835746161615036,0.0443311957619156,26.355
0.027109923022877395,0.04031740777751951,26.36
0.03721438737331429,0.03828774641843941,26.365
0.03366027460825552,0.039871687910277766,26.37
0.0433658703078951,0.039722385765916995,26.375
0.05650660350081041,0.039565115496077406,26.38
0.0418721820680648,0.0393489935910855,26.385
0.03405520463115806,0.036262653418127726,26.39
0.04677909972178228,0.033037142770803794,26.395
0.03952002924482162,0.034580025589218966,26.4
0.02843198888616059,0.045417071858306575,26.405
0.04192067066617978,0.06033081040789886,26.41
0.04173832666933942,0.06451365599942283,26.415
0.02241423414871108,0.06328950104038118,26.42
0.021525743238166428,0.07348151250315149,26.425
0.019354703194370056,0.08364885438159698,26.43
-0.002180291120707341,0.08193048349711651,26.435
-0.009586708039082013,0.08575099796383226,26.44
-0.012034232125969357,0.0969373687784136,26.445
-0.038529416876116475,0.09778065083187377,26.45
-0.0542393931304531,0.09371370325697938,26.455
-0.04197034552100998,0.09155260538077517,26.46
-0.04524442163288971,0.08637464052098712,26.465
-0.06802327979059562,0.09278882051626942,26.47
-0.07559774278529477,0.11126276902272357,26.475
-0.07467699288992957,0.10952757367791437,26.48
-0.08600034789283327,0.09460151819771577,26.485
-0.09850698706744382,0.10182811047649083,26.49
-0.09699310249960688,0.11547438752541316,26.495
-0.08387176126426886,0.11100543448804347,26.5
-0.0693091695617115,0.10793322278366412,26.505
-0.05789722326884739,0.11442507346003114,26.51
-0.045392824614644875,0.11951652827311529,26.515
-0.032991004746609966,0.13220253605796065,26.52
-0.024700018278013595,0.14820010966808114,26.525
-0.013251463322713541,0.14725734845944521,26.53
0.0003832595555390918,0.1424535292075377,26.535
0.0048330148899689545,0.14772449020503056,26.54
0.008127911869666223,0.14407051159846,26.545
0.017810916885021993,0.12829643848116626,26.55
0.020467557444654373,0.11609288647336648,26.555
0.01919371499602384,0.10577394486488331,26.56
0.026242611015330344,0.09795369672780532,26.565
0.027588309928578043,0.09612622299551883,26.57
0.01969879141116037,0.08526695420121186,26.575
0.02002547595302177,0.0684724631558844,26.58
0.021677392247394435,0.06919213046783115,26.585
0.018882176959777,0.07674669785199728,26.59
0.028672232449550583,0.06988326646705134,26.595
0.03872712896169384,0.06104004384238492,26.6
0.03012149381229069,0.05817828822378627,26.605
0.02783149109326523,0.05103745329914137,26.61
0.03794251428694292,0.0448042509797858,26.615
0.030867111908651126,0.04445805869558785,26.62
0.018968667748772452,0.043512761243535265,26.625
0.028407021365001464,0.05402422472511227,26.63
0.0403869177459624,0.08929061056445116,26.635
0.04521689483969007,0.12633482296061985,26.64
0.0570832875265013,0.13082557471933634,26.645
0.06916005117843788,0.10374007676765681,26.65
0.08280678303455952,0.08042845023750515,26.655
0.11513247123705495,0.06570304696119372,26.66
0.15005394654506043,-0.0006697115302739576,26.665
0.16496175924566703,-0.13162041853835765,26.67
0.15792554207709047,-0.21688041084413825,26.675
0.11548060603134998,-0.189210417564314,26.68
0.04383945581320782,-0.12842815450368483,26.685
-0.01335406079962363,-0.08513456139275288,26.69
-0.04800206489969839,-0.016361073384210074,26.695
-0.07402090567780481,0.056319637127500266,26.7
-0.07316388309986513,0.07388617570262687,26.705
-0.059800323733529434,0.07419674134845922,26.71
-0.0765140046775213,0.09542643851829523,26.715
-0.09401720770176067,0.09514275885697093,26.72
-0.07760396953597684,0.07211549548268784,26.725
-0.07064545872027155,0.07301180187015137,26.73
-0.08697731981117073,0.08390871725485587,26.735
-0.0874490697912272,0.07921297797137533,26.74
-0.08543463731714686,0.08105055011893328,26.745
-0.10061484547254419,0.089304244529559,26.75
-0.10179073493975846,0.08316496358844787,26.755
-0.09367417239633735,0.07956683878101263,26.76
-0.09981664398702142,0.09005679073719079,26.765
-0.08654652223347484,0.09566471291412491,26.77
-0.04940003655602705,0.0988000731120541,26.775
-0.03930254238409762,0.11340242482140851,26.78
-0.04547691308670777,0.13025711800732098,26.785
-0.027806940188660395,0.1420263527560838,26.79
-0.01040474987638584,0.1491889038555006,26.795
-0.010093458098417975,0.14629300364201206,26.8
-0.0028027967235823457,0.1423376133244464,26.805
0.0038342596157547922,0.1497550684358078,26.81
-0.000588569226180903,0.1520893195773461,26.815
0.00799969971694502,0.13591902485859073,26.82
0.02309896129224348,0.1191276022650765,26.825
0.019106937467000037,0.1134191367321672,26.83
0.012881987496369348,0.10830788682080411,26.835
0.017506484603049145,0.09850616802713971,26.84
0.01528100359903105,0.08935438842893124,26.845
0.009401665097311364,0.08481042528121796,26.85
0.010785779841010664,0.08358024931195372,26.855
0.010165036986656243,0.0801669412346054,26.86
0.01325337756156442,0.07345977931041268,26.865
0.028941808178956363,0.06807157352559451,26.87
0.03624265607395945,0.06484960312780974,26.875
0.029059515993071217,0.06390122014623671,26.88
0.03065478771098056,0.06397703291366867,26.885
0.0392007915251733,0.05573319533643873,26.89
0.03620851148532077,0.04261635855857187,26.895
0.029640021933616218,0.04446003290042438,26.9
0.031791079503738044,0.0568249771877316,26.905
0.036240154394533076,0.05807524062173288,26.91
0.039074742779515906,0.05427604674035956,26.915
0.043253403987630806,0.05757792899549344,26.92
0.04351777434788598,0.059275217853851515,26.925
0.03321000022723274,0.061899093296808594,26.93
0.02094165140047578,0.07353620903934757,26.935
0.020588167586808787,0.07895318659323008,26.94
0.022967768443744936,0.07681864534572033,26.945
0.00849356775138535,0.08834926494414715,26.95
-0.010637132227869538,0.10432668294187658,26.955
-0.012131811969237388,0.10498561403806031,26.96
-0.010562274292635341,0.10520174004068712,26.965
-0.02363375780544582,0.113258934056237,26.97
-0.038282866024624135,0.11299293283403937,26.975
-0.04809559687603033,0.10629938561100183,26.98
-0.05797707052724983,0.10040247116219904,26.985
-0.061548486045219314,0.090483450762705,26.99
-0.0668392736424747,0.09144145756330668,26.995
-0.08444612855480932,0.11250405697558953,27.0
-0.09005607418222125,0.12299049998414253,27.005
-0.07769112006180137,0.1120328877959381,27.01
-0.07920902468253394,0.1071170432012675,27.015
-0.08630705157799216,0.11023731037478107,27.02
-0.07410005483404056,0.10868008042325956,27.025
-0.06695016891784199,0.11304586851786434,27.03
-0.0683656497410086,0.12165834025380676,27.035
-0.04783537516077727,0.12319563654480462,27.04
-0.03213940607097148,0.1319351550027235,27.045
-0.04328178780862643,0.14690861776953937,27.05
-0.029586433263370678,0.14534445000081936,27.055
0.008802927770367756,0.14138362021901546,27.06
0.012606607781445048,0.14941952769243108,27.065
0.004899464375737682,0.13914843841803945,27.07
0.022940399754809188,0.11109848129725346,27.075
0.023692255843740448,0.1039999770377249,27.08
0.0071924961871620285,0.10559777424937124,27.085
0.01957173891225086,0.08871107388455067,27.09
0.025703303545481587,0.07885301291907694,27.095
0.0019190356218170051,0.085605424319876,27.1
0.008453066564734473,0.07919270632848359,27.105
0.03772010880464677,0.06533710866495665,27.11
0.028945319048856916,0.06456934411738825,27.115
0.014096145916667671,0.06292969048102744,27.12
0.026844869220743205,0.05839836537216801,27.125
0.025508414570216832,0.06421266424828075,27.13
0.01462755069500846,0.06294942860550924,27.135
0.02579848661773504,0.047810209354003055,27.14
0.026302162177612824,0.0472581952481748,27.145
0.014820010966808099,0.06422004752283515,27.15
0.03631137937841521,0.08334328832876216,27.155
0.06165142371717985,0.11443597086723764,27.16
0.05534033687218844,0.14641432301939103,27.165
0.06231941684175515,0.13914232047027958,27.17
0.0935031387165087,0.10150232026282348,27.175
0.11050734986237924,0.07147403857576626,27.18
0.13138380041048556,0.03004562126222656,27.185
0.16924363459666417,-0.059560137765335655,27.19
0.17176325386809713,-0.1645688692026782,27.195
0.1254642355167093,-0.21505181515479427,27.2
0.07083494668677125,-0.18933677315456143,27.205
0.01762209400717773,-0.12144154512169977,27.21
-0.035047842288557576,-0.04731597994700023,27.215
-0.06796161758337843,0.020816088298325958,27.22
-0.0785956828228574,0.07235466114554952,27.225
-0.07788847714773373,0.09272378409260576,27.23
-0.07408609987186934,0.08994154484869693,27.235
-0.0786023582235088,0.08726540649659727,27.24
-0.08433204884870568,0.08943520916023093,27.245
-0.07699981481732511,0.08933304695031585,27.25
-0.07244283271067661,0.08847454488664781,27.255
-0.08005780628975126,0.08899423321584074,27.26
-0.08344153552770761,0.08915646140963,27.265
-0.08739646829398603,0.08799349587982676,27.27
-0.0988000731120541,0.08398006214524603,27.275
-0.09855209670750367,0.08345259826733667,27.28
-0.091899604962592,0.0955852437639644,27.285
-0.09397945624573352,0.10812895189907623,27.29
-0.0823716497337256,0.1063558738274034,27.295
-0.05719126634266164,0.10447449954986146,27.3
-0.0495386495914675,0.11510009689218675,27.305
-0.042999054874747325,0.12807990809869937,27.31
-0.02077068569504835,0.14096827033598025,27.315
-0.016153427943855894,0.1527370685253999,27.32
-0.02185776421316239,0.14640050915198205,27.325
-0.0034399462068236608,0.12747520283009936,27.33
0.006780319503604916,0.12212463859730428,27.335
-0.0072460899017153125,0.12273309980757484,27.34
0.0031973663353496843,0.10974800598558924,27.345
0.027031122512240692,0.09652185579293043,27.35
0.017909542996600598,0.09287508944444886,27.355
0.008325889331267136,0.0859685970471957,27.36
0.020804594400517323,0.07555941302903069,27.365
0.016280347736829123,0.06691569051550937,27.37
0.007081255321185888,0.0567066164511911,27.375
0.020990810866799447,0.053759216017884255,27.38
0.017288434946343897,0.059766793887562716,27.385
-0.002895177385666072,0.052618198704909885,27.39
0.01750866046182059,0.03518355328866729,27.395
0.049400036556027,0.03458002558921895,27.4
0.039483639279100056,0.04383256965823022,27.405
0.02880222831915302,0.0427253501890472,27.41
0.04307189102642905,0.03956856436646184,27.415
0.04228316171637923,0.038551061878461364,27.42
0.033718915757050834,0.03250481720716055,27.425
0.04277348546323768,0.03254080549694916,27.43
0.03913229165445026,0.04177108340309678,27.435
0.02304187956572404,0.044272434070317904,27.44
0.035252315946825416,0.04592217137028991,27.445
0.05286930763820313,0.05652207535488348,27.45
0.03799582349732921,0.058995163050720764,27.455
0.020490953475553186,0.05500188826117466,27.46
0.020985320578897668,0.06883286165518776,27.465
0.015554474392235822,0.08826287615286338,27.47
0.004360635938255586,0.0900023746056226,27.475
-0.0031875039682138662,0.09073582061013934,27.48
-0.02058251756106809,0.10203770260004717,27.485
-0.03697025260426285,0.10459024092541054,27.49
-0.03204632757320895,0.09694333942960283,27.495
-0.030128540772786302,0.09394759717810593,27.5
-0.049508881670866776,0.0933061242450933,27.505
-0.0653061128112484,0.09438646194608734,27.51
-0.0703974771626464,0.10170540279362886,27.515
-0.08082663033408244,0.10231753737119857,27.52
-0.0889200658008487,0.09386006945645134,27.525
-0.0880856669181263,0.09883492077478377,27.53
-0.09083313097376691,0.11579495397554575,27.535
-0.09016136524292627,0.11934587039303791,27.54
-0.0745620191790131,0.11139136010491417,27.545
-0.06180380970291096,0.10846607769537397,27.55
-0.06014276054585073,0.10849411173567496,27.555
-0.05193443823440385,0.11236608036845777,27.56
-0.03694567668117741,0.12649807904426957,27.565
-0.027494037044395785,0.13520444857155578,27.57
-0.01905238599815751,0.12615622880844457,27.575
-0.009385224783686284,0.11851610729736801,27.58
-0.003585180599737154,0.12275283109590958,27.585
0.005654244701924607,0.12022556681350192,27.59
0.019133322269828633,0.104774781753299,27.595
0.02256769847143272,0.0921624273873226,27.6
0.018325459213948868,0.08788617686738047,27.605
0.019177616494168256,0.08487144664039484,27.61
0.02093905544629967,0.07802519022043548,27.615
0.019390212803887117,0.06579318354988468,27.62
0.019671709292343256,0.055359481082172965,27.625
0.018251158906466863,0.055982461176329885,27.63
0.014661654761556828,0.05926171929594114,27.635
0.019921255708717105,0.053387790934210595,27.64
0.029702790469481766,0.045241680637437276,27.645
0.029640021933616208,0.03952002924482163,27.65
0.024886477716126884,0.02957980739517656,27.655
0.025798101613977848,0.024159318591547768,27.66
0.029207446151696712,0.03692659011967152,27.665
0.03387915886534712,0.05889415644105109,27.67
0.04252093141338767,0.08156367548540183,27.675
0.05195788122197303,0.1079276834189677,27.68
0.06335405481888896,0.12119682699382815,27.685
0.08363300521676736,0.10345031741440937,27.69
0.1121535551330526,0.07184347977422029,27.695
0.1411478003244498,0.03172536620722901,27.7
0.15854299903803432,-0.051230889140419636,27.705
0.1514652288490961,-0.1695200352227467,27.71
0.12036826006702579,-0.24391532426009158,27.715
0.07269299599085545,-0.2259289400100681,27.72
0.008546776311374406,-0.15268790448035882,27.725
-0.057277407460621675,-0.07641747786648803,27.73
-0.09188730152956613,-0.011111190917364705,27.735
-0.09269436380375938,0.04231609070096462,27.74
-0.08836282013756924,0.07496287947800301,27.745
-0.08595311162227309,0.08431409013374315,27.75
-0.07884733197628577,0.08069198600254925,27.755
-0.08005446479922705,0.07298814584272807,27.76
-0.09127649943656115,0.06304978608730336,27.765
-0.09346860638632457,0.05709843785766717,27.77
-0.09386006945645135,0.06422004752283515,27.775
-0.10770466679111909,0.0786642091289344,27.78
-0.11302685542146677,0.08557335612808523,27.785
-0.10015994105213863,0.08423648692411324,27.79
-0.0985072909509553,0.08335033580486542,27.795
-0.10365868335386823,0.08444010984675886,27.8
-0.08553747077500141,0.087549073604598,27.805
-0.06674515774792819,0.09396987886298637,27.81
-0.07015533409247687,0.09967502641877088,27.815
-0.05995182140418555,0.10521202828692683,27.82
-0.0337183950362971,0.11591575599963937,27.825
-0.035515710067163336,0.12363686994245646,27.83
-0.041948153282006975,0.12047564338534898,27.835
-0.009228483010706905,0.1189801240385216,27.84
0.01941787107063939,0.12341185995567377,27.845
0.010361657205165726,0.11770138187511466,27.85
0.006373814121669959,0.10365305126143723,27.855
0.014805769600985213,0.09529595184989961,27.86
0.009149944832246128,0.08336100337823095,27.865
0.013433885763731031,0.06539349402788895,27.87
0.029812167030582756,0.06512215989605183,27.875
0.01740894087752855,0.07657753471247239,27.88
0.0058737610960278,0.06649564656040251,27.885
0.036114755647578066,0.04420936361209021,27.89
0.05267875069687013,0.03896694042498023,27.895
0.029640021933616163,0.039520029244821536,27.9
0.027845942652212317,0.0339004445945649,27.905
0.0456863088524788,0.03825122436918122,27.91
0.03673107996214155,0.04488455624431508,27.915
0.02961919747550091,0.033326936959185836,27.92
0.0437892942948458,0.024175430707249538,27.925
0.03890193270561032,0.03594374579570587,27.93
0.028628298613021286,0.044076265839319284,27.935
0.04981226611280654,0.0383278713255401,27.94
0.06381048232553793,0.03798906968133875,27.945
0.04644740186630993,0.04008687867876304,27.95
0.03990636072488874,0.03419807518047243,27.955
0.04936540130803848,0.03468623352688671,27.96
0.0451330573069164,0.04462165789692495,27.965
0.035028596918855376,0.0492623548296573,27.97
0.02759632028504142,0.05507079812969806,27.975
0.014665313138944615,0.07025040086864846,27.98
0.009280093452926845,0.07889637570688945,27.985
0.012099627106393115,0.07885135578199587,27.99
0.0005695376063534418,0.08700656631607326,27.995
-0.013832060234609212,0.09774628152955579,28.0
-0.013468447163716665,0.09724316154386324,28.005
-0.02211163986644802,0.09360105567343023,28.01
-0.046431890875206536,0.0914242361147076,28.015
-0.05914499230652809,0.08476355971765219,28.02
-0.06422004752283511,0.08398006214524598,28.025
-0.078348359601477,0.0968232410295964,28.03
-0.08391361034487446,0.10619687176703063,28.035
-0.07494711457586593,0.10415353447895268,28.04
-0.07604788532832987,0.10307576518522289,28.045
-0.08691024067465583,0.1033968199979589,28.05
-0.08620669956001145,0.09954657835421943,28.055
-0.07625064308585833,0.09951380380131644,28.06
-0.06759941417828326,0.10463533869138565,28.065
-0.05803529745911809,0.10738445810554412,28.07
-0.049495599342181396,0.11328225827078416,28.075
-0.044026581830806134,0.12404806066915143,28.08
-0.030821217437608572,0.1260770079990133,28.085
-0.007900381526867898,0.12139686623568607,28.09
0.009260503862202545,0.12324101722610521,28.095
0.014194711631337767,0.12393729128157573,28.1
0.015383032392253347,0.11383643463913652,28.105
0.018790230020639603,0.1010345001034635,28.11
0.024940124209701008,0.0886282335413439,28.115
0.030665353393451302,0.07655099827904559,28.12
0.030516325961737752,0.07352367130281258,28.125
0.029139243353700352,0.07352827715616564,28.13
0.03578233675630584,0.06229264086062143,28.135
0.04370963883852794,0.048264368339541314,28.14
0.04313997608793072,0.040857434088943885,28.145
0.039520029244821585,0.03458002558921894,28.15
0.03656084767642541,0.033087499994955076,28.155
0.03381630586214361,0.03417315566926738,28.16
0.03847072286963595,0.021955975208600924,28.165
0.043920132118158255,0.009822388818875873,28.17
0.036139573718330514,0.02029998063999679,28.175
0.03521353712862775,0.04276599953469347,28.18
0.06110519938544243,0.07527263984464923,28.185
0.0875126957516249,0.11434472710035518,28.19
0.09885845816461655,0.10737232499870683,28.195
0.11558180870882559,0.05559900664967399,28.2
0.13422180891791985,0.03987853040538919,28.205
0.14474264570683362,0.024248459284124255,28.21
0.16472467587581877,-0.1033858509802389,28.215
0.17397047569163798,-0.2605468796467523,28.22
0.1287914986506944,-0.28518860751190134,28.225
0.05946904984796196,-0.22273787756456853,28.23
0.012414628008221653,-0.17663653136118537,28.235
-0.0312557623071194,-0.1115630057080939,28.24
-0.07159189535552184,-0.01737347447743461,28.245
-0.07386959255377415,0.03694612828598643,28.25
-0.06271838565384319,0.05780724012912949,28.255
-0.07040965919086045,0.07518728392564544,28.26
-0.0694134508887934,0.061960028428009926,28.265
-0.0615273800192949,0.04005850129070114,28.27
-0.07904005848964323,0.05434004021162973,28.275
-0.09180482414436537,0.06409675440305138,28.28
-0.07515657182042694,0.045549123634997496,28.285
-0.07221544225843249,0.04704533260003754,28.29
-0.09015753209756458,0.06469942957468182,28.295
-0.0925921913484369,0.06120745788490722,28.3
-0.09171978889018735,0.057541755340218013,28.305
-0.10036633074148285,0.06511854954050589,28.31
-0.09012002323271433,0.06351892216694824,28.315
-0.07348455326209528,0.070533471400881,28.32
-0.08207607418508328,0.09372851388228201,28.325
-0.08291428352394106,0.09836211772930882,28.33
-0.05061064717914485,0.09315871387415137,28.335
-0.02596995724315579,0.10920787604394065,28.34
-0.024753035510394126,0.12338383084735988,28.345
-0.01594565323227641,0.11911936967993629,28.35
0.00040529707827169484,0.12070084230141556,28.355
0.004991401150528377,0.12454809052239971,28.36
0.006114077562753892,0.11302222127395406,28.365
0.011040897240435218,0.1022041458241699,28.37
0.01362557926943405,0.10024765949957103,28.375
0.02108886135630889,0.09179750315555524,28.38
0.03634864392930459,0.0772792742265384,28.385
0.04188527520645031,0.06461812076004947,28.39
0.035458199771717415,0.052612900105074384,28.395
0.03458002558921895,0.0444600329004243,28.4
0.03910054832735569,0.04131189852597658,28.405
0.03887914682254733,0.03787668434464714,28.41
0.039175172931136946,0.03489315281944376,28.415
0.04130251718931796,0.03079001446251969,28.42
0.03829428682655201,0.02154165868259148,28.425
0.04118878053590635,0.015116220632107913,28.43
0.05717557354192434,0.015401191677899832,28.435
0.0637450982040506,0.014423091264791972,28.44
0.05294988708494309,0.013837589236756409,28.445
0.0484224575844807,0.016539908878008328,28.45
0.054707004100600955,0.014527778852314434,28.455
0.05607083820961241,0.012019592936203638,28.46
0.05204324658586451,0.02011515499858179,28.465
0.04503012995021226,0.02937849191173414,28.47
0.037555349162090516,0.029638540797893728,28.475
0.04385379184858573,0.03133072461019671,28.48
0.05454095047280978,0.04200904378917971,28.485
0.042331984672908024,0.05381251821251441,28.49
0.02011255936934156,0.06060652627613435,28.495
0.011466192282684643,0.06649207231324786,28.5
0.0040097238026782145,0.07631039655202473,28.505
-0.00578025583687012,0.08458571991317249,28.51
-0.010107160312900161,0.08476577571103483,28.515
-0.026098660944308048,0.08446716575052332,28.52
-0.04446003290042437,0.08892006580084867,28.525
-0.03361962427542401,0.08809579853491506,28.53
-0.02515730475996509,0.08043845391702233,28.535
-0.0507485711012827,0.07465428935679047,28.54
-0.06525262770312253,0.07026804621859882,28.545
-0.057658338186321934,0.0702806633545991,28.55
-0.07268467823282775,0.08088182934754737,28.555
-0.08909757357297458,0.08964480853434659,28.56
-0.0759341558069383,0.0884189075404085,28.565
-0.07666285775824982,0.08832048934661565,28.57
-0.09221305257404308,0.08830990758728924,28.575
-0.07188513274980755,0.08377255355257592,28.58
-0.04461737563362533,0.08571005251154788,28.585
-0.049095095618593564,0.09111755031835173,28.59
-0.04121168969090064,0.09348673695189601,28.595
-0.010003513503973953,0.10574491659515686,28.6
0.0007915988410715718,0.11355976670712221,28.605
0.002655071341225584,0.09343051206406591,28.61
0.019637897730489087,0.08278533379303386,28.615
0.03148511534905026,0.10507741270749887,28.62
0.042507200344868226,0.10724236989083254,28.625
0.0670814029583073,0.07532324372363441,28.63
0.07925501659900513,0.058845186203812766,28.635
0.07891639930628579,0.06204888006494093,28.64
0.09694931135677654,0.0695177047695457,28.645
0.12350009139006761,0.0889200658008487,28.65
0.14580465687165362,0.08680011966698147,28.655
0.1790464434053915,0.0422577962191921,28.66
0.20994745547863275,0.0077192087562874285,28.665
0.2256925119672925,-0.03057862892471199,28.67
0.2521213634835435,-0.14938258287949488,28.675
0.2711719344384113,-0.2834758209365109,28.68
0.2232900268545094,-0.3042636249622011,28.685
0.12424221081639392,-0.24509335760296438,28.69
0.04156687168401375,-0.19541747187838202,28.695
-0.009168809054744313,-0.13995436612624784,28.7
-0.04086726277675901,-0.06474987808887647,28.705
-0.04824670102227931,-0.015419688451072394,28.71
-0.04017672207446532,0.0015063281516494791,28.715
-0.03928510437263988,0.014064915507058835,28.72
-0.040506589823498834,0.021286592134240827,28.725
-0.029061959691577457,0.017786226001547296,28.73
-0.01940446859983715,0.014716192031996084,28.735
-0.02904677147680044,0.017080299569201166,28.74
-0.04122126122585015,0.02035479342806624,28.745
-0.03719436242295415,0.02024899578171153,28.75
-0.03256440579821992,0.01985771940473596,28.755
-0.04088915573206698,0.025723594913651525,28.76
-0.0483957873968074,0.0329272524998349,28.765
